ID,Movie_Name,URL,Director,Producer,Writer,Casting,Budget,Box_Office,Duration,Year,Rating,Rating_count,Genre,Inflated_Box_Office,Inflated_Budget,Performance,Profit
Madam_Chief_Minister,Madam Chief Minister,https://wikipedia.org/wiki/Madam_Chief_Minister,Subhash Kapoor,"Bhushan Kumar, Krishan Kumar, Naren Kumar, Dimple Kharbanda",Subhash Kapoor,"Richa Chadda, Manav Kaul",25.0,0.05,2h 10m,2021,4.9,1900,Drama,0.06,29.78,Flop,0.002
Army_(1996_film),Army,https://wikipedia.org/wiki/Army_(1996_film),Raam Shetty,"Mukul Anand, Nitin Manmohan",Anees Bazmee,"Sridevi, Shah Rukh Khan, Danny Denzongpa, Harish Kumar, Ronit Roy, Ravi Kishan, Mohnish Behl",4.0,11.0,2h 33m,1996,4.4,1900,Action,56.23,20.45,Superhit,2.75
Kyun!_Ho_Gaya_Na...,Kyun! Ho Gaya Na...,https://wikipedia.org/wiki/Kyun!_Ho_Gaya_Na...,Samir Karnik,Boney Kapoor,"Samir Karnik, Vivek Oberoi, Rajesh Soni, Milap Zaveri","Amitabh Bachchan, Vivek Oberoi, Aishwarya Rai",10.0,16.0,2h 45m,2004,4.3,1900,Romance,51.31,32.07,Semihit,1.6
Dil_Ka_Rishta,Dil Ka Rishta,https://wikipedia.org/wiki/Dil_Ka_Rishta,Naresh Malhotra,"Shabbir Boxwala, Aditya Rai","Shabbir Boxwala, Vrinda Rai","Raakhee, Aishwarya Rai, Arjun Rampal, Isha Koppikar, Paresh Rawal",8.25,15.0,2h 30m,2003,4.9,1900,Romance,50.99,28.05,Hit,1.8181818181818181
Diljale,Diljale,https://wikipedia.org/wiki/Diljale,Harry Baweja,Paramjeet Baweja,Karan Razdan,"Ajay Devgn, Madhoo, Sonali Bendre, Parmeet Sethi, Shakti Kapoor, Gulshan Grover, Amrish Puri",4.0,16.0,2h 39m,1996,5.8,1900,Action,81.79,20.45,Superhit,4.0
Ek_Paheli_Leela,Ek Paheli Leela,https://wikipedia.org/wiki/Ek_Paheli_Leela,Bobby Khan,"Bhushan Kumar, Krishan Kumar, Ahmed Khan, Shaira Khan","Bobby Khan, Bunty Rathore","Sunny Leone, Jay Bhanushali, Rajneesh Duggal, Rahul Dev, Mohit Ahlawat",15.0,27.0,2h 25m,2015,3.8,1900,Thriller,45.62,25.34,Hit,1.8
Tum_Mile,Tum Mile,https://wikipedia.org/wiki/Tum_Mile,Kunal Deshmukh,Mahesh Bhatt,Ankur Tewari,"Emraan Hashmi, Soha Ali Khan",22.0,13.0,2h 20m,2009,5.0,1900,Romance,31.16,52.72,Flop,0.5909090909090909
Dosti_(1964_film),Dosti,https://wikipedia.org/wiki/Dosti_(1964_film),Satyen Bose,Tarachand Barjatya,"Ban Bhatt, Govind Moonis","Sudhir Kumar Sawant, Sushil Kumar Somaya, Sanjay Khan",0.3,2.0,2h 43m,1964,8.5,1900,Drama,65.98,9.9,Blockbuster,6.666666666666667
Sahib_Bibi_Aur_Ghulam,Sahib Bibi Aur Ghulam,https://wikipedia.org/wiki/Sahib_Bibi_Aur_Ghulam,Abrar Alvi,Guru Dutt,,"Meena Kumari, Guru Dutt, Rehman, Waheeda Rehman",0.3,0.8,2h 32m,1962,8.1,1900,Drama,29.65,11.12,Superhit,2.666666666666667
Hate_Story_IV,Hate Story IV,https://wikipedia.org/wiki/Hate_Story_IV,Vishal Pandya,"Bhushan Kumar, Krishan Kumar",Milap Milan Zaveri,"Urvashi Rautela, Vivan Bhatena, Karan Wahi, Ihana Dhillon, Gulshan Grover, Tia Bajpai, Shaad Randhawa",17.0,27.0,2h 11m,2018,3.4,1900,Thriller,38.3,24.11,Semihit,1.588235294117647
Ziddi_(1997_film),Ziddi,https://wikipedia.org/wiki/Ziddi_(1997_film),Guddu Dhanoa,N. R. Pachisia,Robin Henry,"Sunny Deol, Raveena Tandon, Raj Babbar, Ashish Vidyarthi",15.0,32.0,2h 50m,1997,5.9,1900,Action,154.32,72.34,Superhit,2.1333333333333333
Baaghi:_A_Rebel_for_Love,Baaghi: A Rebel for Love,https://wikipedia.org/wiki/Baaghi:_A_Rebel_for_Love,Deepak Shivdasani,Nitin Manmohan,Javed Siddiqui,"Salman Khan, Nagma, Kiran Kumar, Shakti Kapoor, Mohnish Bahl, Asha Sachdev",2.0,5.5,2h 37m,1990,5.8,1800,Action,39.88,14.5,Superhit,2.75
Hawaa_Hawaai,Hawaa Hawaai,https://wikipedia.org/wiki/Hawaa_Hawaai,Amole Gupte,Amole Gupte,Amole Gupte,"Partho Gupte, Saqib Saleem, Pragya Yadav",11.0,11.0,2h,2014,7.3,1800,Drama,19.7,19.7,Average,1.0
Jabariya_Jodi,Jabariya Jodi,https://wikipedia.org/wiki/Jabariya_Jodi,Prashant Singh,"Ekta Kapoor, Shobha Kapoor, Shailesh R Singh",Sanjeev K Jha,"Sidharth Malhotra, Parineeti Chopra",29.0,21.0,2h 5m,2019,4.0,1800,Comedy,28.1,38.81,Flop,0.7241379310344828
Aks_(2001_film),Aks,https://wikipedia.org/wiki/Aks_(2001_film),Rakeysh Omprakash Mehra,"Amitabh Bachchan, Jhamu Sughand","Rensil D'Silva, Rakeysh Omprakash Mehra, Kamlesh Pandey","Amitabh Bachchan, Raveena Tandon, Manoj Bajpayee, Nandita Das",11.0,14.0,3h 4m,2001,5.8,1800,Thriller,53.48,42.02,Semihit,1.2727272727272727
Love_Ke_Liye_Kuch_Bhi_Karega,Love Ke Liye Kuch Bhi Karega,https://wikipedia.org/wiki/Love_Ke_Liye_Kuch_Bhi_Karega,Eeshwar Nivas,"Ram Gopal Varma, Nitin Manmohan",Rajnish Thakur,"Saif Ali Khan, Fardeen Khan, Aftab Shivdasani, Sonali Bendre, Twinkle Khanna, Johnny Lever",5.75,10.0,2h 11m,2001,6.0,1800,Comedy,38.2,21.96,Semihit,1.7391304347826086
Chalti_Ka_Naam_Gaadi,Chalti Ka Naam Gaadi,https://wikipedia.org/wiki/Chalti_Ka_Naam_Gaadi,Satyen Bose,"Anoop Sharma, Kishore Kumar","Ramesh Pant, Gobind Moonis","Ashok Kumar, Madhubala, Anoop Kumar, Kishore Kumar",0.3,2.5,2h 53m,1958,7.9,1800,Comedy,116.98,14.04,Blockbuster,8.333333333333334
Veergati,Veergati,https://wikipedia.org/wiki/Veergati,K.K. Singh,"K. K. Singh, Babu Latiwala",K.K. Singh,"Salman Khan, Divya Dutta, Atul Agnihotri, Pooja Dadwal, Akhilendra Mishra",3.75,9.0,2h 46m,1995,5.9,1800,Action,48.77,20.32,Superhit,2.4
Aashiq_Banaya_Aapne,Aashiq Banaya Aapne: Love Takes Over,https://wikipedia.org/wiki/Aashiq_Banaya_Aapne,Aditya Datt,Balabhai Patel,Anjaan Sagri,"Emraan Hashmi, Sonu Sood, Tanushree Dutta, Navin Nischol",4.5,9.0,1h 55m,2005,4.4,1800,Romance,27.23,13.62,Hit,2.0
Ab_Tumhare_Hawale_Watan_Saathiyo,Ab Tumhare Hawale Watan Saathiyo,https://wikipedia.org/wiki/Ab_Tumhare_Hawale_Watan_Saathiyo,Anil Sharma,Anil Sharma,,"Amitabh Bachchan, Akshay Kumar, Bobby Deol, Divya Khosla Kumar, Sandali Sinha, Nagma, Danny Denzongpa, Ashutosh Rana, Aarti Chabaria",20.0,19.0,3h 13m,2004,4.4,1800,Drama,60.94,64.14,Flop,0.95
Hum_Aapke_Dil_Mein_Rehte_Hain,Hum Aapke Dil Mein Rehte Hain,https://wikipedia.org/wiki/Hum_Aapke_Dil_Mein_Rehte_Hain,Satish Kaushik,D. Ramanaidu,Jainendra Jain,"Anil Kapoor, Kajol",6.25,37.0,2h 48m,1999,5.5,1800,Romance,158.8,26.82,Blockbuster,5.92
Ek_Rishtaa:_The_Bond_of_Love,Ek Rishtaa: The Bond of Love,https://wikipedia.org/wiki/Ek_Rishtaa:_The_Bond_of_Love,Suneel Darshan,Suneel Darshan,K. K. Singh,"Amitabh Bachchan, Akshay Kumar, Rakhee Gulzar, Juhi Chawla, Karishma Kapoor, Mohnish Bahl",15.0,37.0,2h 54m,2001,5.2,1800,Drama,141.33,57.3,Superhit,2.466666666666667
Chittagong_(film),Chittagong,https://wikipedia.org/wiki/Chittagong_(film),Bedabrata Pain,Bedabrata Pain,"Bedabrata Pain, Shonali Bose","Manoj Bajpayee, Nawazuddin Siddiqui, Rajkumar Rao, Vega Tamotia, Sauraseni Maitra, Jaideep Ahlawat, Alexx ONell",4.5,0.3,1h 45m,2012,7.3,1800,Biographical,0.6,9.05,Flop,0.06666666666666667
Main_Aur_Charles,Main Aur Charles,https://wikipedia.org/wiki/Main_Aur_Charles,Prawaal Raman,"Raju Chadha, Amit Kapoor, Vikram Khakhar",Prawaal Raman,"Randeep Hooda, Adil Hussain, Richa Chadda, Tisca Chopra, Alexx O'Nell",10.0,8.0,1h 59m,2015,6.1,1800,Thriller,13.52,16.89,Flop,0.8
Nanu_Ki_Jaanu,Nanu Ki Jaanu,https://wikipedia.org/wiki/Nanu_Ki_Jaanu,Faraz Haider,"PVR Pictures, Sajid Qureshi",,"Abhay Deol, Patralekha, Manu Rishi",15.0,4.0,2h 13m,2018,5.4,1800,Comedy,5.67,21.28,Flop,0.26666666666666666
Shimla_Mirchi,Shimla Mirchi,https://wikipedia.org/wiki/Shimla_Mirchi,Ramesh Sippy,"Ramesh Sippy, Rohan Sippy, Kiran Juneja","Ramesh Sippy, Kausar Munir, Rishi Virmani, Vipul Binjola","Hema Malini, Rajkummar Rao, Rakul Preet Singh",15.0,0.03,2h 9m,2020,4.6,1800,Romance,0.04,18.94,Flop,0.002
The_Xpose,The Xpose,https://wikipedia.org/wiki/The_Xpose,Anant Mahadevan,"Vipin Reshammiya, Rakesh Upadhyay",Bunty Rathore,"Himesh Reshammiya, Sonali Raut, Yo Yo Honey Singh, Zoya Afroz",15.0,13.0,1h 53m,2014,3.3,1800,Thriller,23.28,26.86,Flop,0.8666666666666667
The_Burning_Train,The Burning Train,https://wikipedia.org/wiki/The_Burning_Train,Ravi Chopra,B. R. Chopra,Kamleshwar,"Dharmendra, Jeetendra, Vinod Khanna, Vinod Mehra, Hema Malini, Parveen Babi, Neetu Singh, Danny Denzongpa",2.5,6.5,2h 22m,1980,7.0,1800,Action,84.41,32.46,Superhit,2.6
Judaa_Hoke_Bhi,Judaa Hoke Bhi,https://wikipedia.org/wiki/Judaa_Hoke_Bhi,Vikram Bhatt,"Raj Kishor Khaware, Krishna Bhatt, Amar Thakkar",Mahesh Bhatt,"Akshay Oberoi, Aindrita Ray",8.0,0.3,2h 1m,2022,5.4,1800,Horror,0.34,8.99,Flop,0.0375
Nikamma,Nikamma,https://wikipedia.org/wiki/Nikamma,Sabbir Khan,"Sony Pictures International Productions, Sabbir Khan",Venu Sriram,"Abhimanyu Dassani, Shirley Setia, Shilpa Shetty",22.0,2.0,2h 32m,2022,2.7,1800,Action,2.25,24.72,Flop,0.09090909090909091
Kachche_Dhaage,Kachche Dhaage,https://wikipedia.org/wiki/Kachche_Dhaage,Milan Luthria,"Ramesh S. Taurani, Kamal S. Taurani","Anjum Rajabali, Sanjay Chhel, Milan Luthria","Ajay Devgn, Saif Ali Khan, Manisha Koirala, Namrata Shirodkar",10.0,28.0,2h 24m,1999,6.0,1800,Action,120.17,42.92,Superhit,2.8
"Gandhi,_My_Father","Gandhi, My Father","https://wikipedia.org/wiki/Gandhi,_My_Father",Feroz Abbas Khan,Anil Kapoor,Feroz Abbas Khan,"Darshan Jariwala, Akshaye Khanna, Bhumika Chawla, Shefali Shah",8.0,7.5,2h 16m,2007,7.3,1700,Biographical,20.2,21.54,Flop,0.9375
Poster_Boys,Poster Boys,https://wikipedia.org/wiki/Poster_Boys,Shreyas Talpade,"Sunny Sounds Pvt. Ltd, Shreyas Talpade, Deepti Talpade, Sony Pictures Networks Productions","Shreyas Talpade, Bunty Rathore, Paritosh Painter","Sunny Deol, Bobby Deol, Shreyas Talpade, Sonali Kulkarni, Samikssha Batnagar, Tripti Dimri",15.0,30.0,2h 8m,2017,5.4,1700,Comedy,45.11,22.55,Superhit,2.0
Gumnaam_(1965_film),Gumnaam,https://wikipedia.org/wiki/Gumnaam_(1965_film),Raja Nawathe,N. N. Sippy,"Charandas Shokh, Dhruva Chatterjee","Manoj Kumar, Nanda, Mehmood, Pran, Helen, Madan Puri, Tarun Bose, Dhumal, Manmohan",0.3,3.0,2h 31m,1965,6.9,1700,Thriller,93.36,9.34,Blockbuster,10.0
Ajji,Ajji,https://wikipedia.org/wiki/Ajji,Devashish Makhija,"Vikram Mehra, Siddharth Anand Kumar",Devashish Makhija,"Sushama Deshpande, Smita Tambe, Sharvani Suryavanshi, Abhishek Banerjee, Sadiya Siddiqui, Sudhir Pandey, Vikas Kumar, Manuj Sharma",3.5,8.5,1h 44m,2017,6.9,1700,Drama,12.78,5.26,Superhit,2.4285714285714284
Sirf_Tum,Sirf Tum,https://wikipedia.org/wiki/Sirf_Tum,Agathiyan,Boney Kapoor,"Agathiyan, Anees Bazmee","Sanjay Kapoor, Priya Gill, Sushmita Sen, Jackie Shroff, Mohnish Behl",3.0,11.0,2h 30m,1999,6.2,1700,Romance,47.21,12.88,Superhit,3.6666666666666665
Dus_Kahaniyaan,Dus Kahaniyaan,https://wikipedia.org/wiki/Dus_Kahaniyaan,"Sanjay Gupta, Apoorva Lakhia, Meghna Gulzar, Rohit Roy, Hansal Mehta, Jasmeet Dhodhi",Sanjay Gupta,,"Sanjay Dutt, Suniel Shetty, Nana Patekar, Naseeruddin Shah, Manoj Bajpayee, Arbaaz Khan, Jimmy Sheirgill, Amrita Singh, Minissha Lamba, Sudhanshu Pandey, Anupam Kher, Aftab Shivdasani, Diya Mirza, Mandira Bedi, Mahesh Manjrekar, Neha Dhupia, Shabana Azmi, Masumeh Makhija, Rohit Roy, Anita Hassanandani, Anuradha Patel, Dino Morea, Tarina Patel, Neha Oberoi, Parmeet Sethi, Anup Soni",20.0,35.0,1h 50m,2007,5.7,1700,Drama,94.25,53.86,Semihit,1.75
Zameen_(2003_film),Zameen,https://wikipedia.org/wiki/Zameen_(2003_film),Rohit Shetty,N. R. Pachisia,Javed Siddiqui,"Ajay Devgn, Abhishek Bachchan, Bipasha Basu",11.0,18.0,2h 34m,2003,5.4,1700,Action,61.19,37.4,Semihit,1.6363636363636365
Zubeidaa,Zubeidaa,https://wikipedia.org/wiki/Zubeidaa,Shyam Benegal,Farouq Rattonsey,,"Karisma Kapoor, Rekha, Manoj Bajpayee, Amrish Puri, Farida Jalal, Lillete Dubey, Shakti Kapoor",5.0,6.0,2h 33m,2001,6.5,1700,Drama,22.92,19.1,Average,1.2
Return_of_Hanuman,Return of Hanuman,https://wikipedia.org/wiki/Return_of_Hanuman,Anurag Kashyap,"Percept Picture Company, Toonz Animation","Anurag Kashyap, Amit Babbar",Pinky Rajput,16.0,6.0,1h 50m,2007,7.5,1700,Animation,16.16,43.08,Flop,0.375
Roadside_Romeo,Roadside Romeo,https://wikipedia.org/wiki/Roadside_Romeo,Jugal Hansraj,Aditya Chopra,Jugal Hansraj,"Saif Ali Khan, Kareena Kapoor, Jaaved Jaaferi, Vrajesh Hirjee, Sanjai Mishra",50.0,8.2,1h 33m,2008,4.8,1700,Animation,20.83,127.02,Flop,0.16399999999999998
Disco_Dancer,Disco Dancer,https://wikipedia.org/wiki/Disco_Dancer,Babbar Subhash,Babbar Subhash,"Rahi Masoom Reza, Deepak Balraj Vij","Mithun Chakraborty, Kim, Rajesh Khanna",2.0,101.0,2h 15m,1982,6.4,1700,Musical,1167.26,23.11,All Time BlockBuster,50.5
Writing_with_Fire,Writing with Fire,https://wikipedia.org/wiki/Writing_with_Fire,Sushmit GhoshRintu Thomas,"Sushmit Ghosh, Rintu Thomas",,"Meena Kumari, Suneeta",5.0,0.2,1h 32m,2021,7.3,1700,Documentary,0.24,5.96,Flop,0.04
Aarzoo_(1999_film),Aarzoo,https://wikipedia.org/wiki/Aarzoo_(1999_film),Lawrence D'Souza,Vikas Mohan,,"Akshay Kumar, Madhuri Dixit, Saif Ali Khan, Paresh Rawal, Amrish Puri",5.0,9.0,2h 55m,1999,5.0,1700,Romance,38.63,21.46,Hit,1.8
Saajan_Chale_Sasural,Saajan Chale Sasural,https://wikipedia.org/wiki/Saajan_Chale_Sasural,David Dhawan,Mansoor Siddiqui,Kader Khan,"Govinda, Tabu, Karisma Kapoor, Satish Kaushik",4.5,47.0,2h 14m,1996,5.9,1700,Comedy,240.25,23.0,Blockbuster,10.444444444444445
American_Desi,American Desi,https://wikipedia.org/wiki/American_Desi,Piyush Dinker Pandya,"Deep Katdare, Cyrus E. Koewing, Gitesh Pandya, Piyush Dinker Pandya",Piyush Dinker Pandya,"Deep Katdare, Purva Bedi",2.5,0.09,1h 40m,2001,6.6,1700,Comedy,0.34,9.55,Flop,0.036
All_Is_Well_(2015_film),All Is Well,https://wikipedia.org/wiki/All_Is_Well_(2015_film),Umesh Shukla,"Shyam Bajaj, Varun Bajaj, Bhushan Kumar, Krishan Kumar",Sumit Arora,"Abhishek Bachchan, Asin Thottumkal, Rishi Kapoor, Supriya Pathak",28.0,18.0,2h 6m,2015,3.6,1700,Comedy,30.41,47.31,Flop,0.6428571428571429
Prasthanam_(film),Prasthanam,https://wikipedia.org/wiki/Prasthanam_(film),Deva Katta,"Sanjay Dutt, Manyata Dutt",,"Sanjay Dutt, Ali Fazal, Jackie Shroff, Manisha Koirala, Amyra Dastur, Chunky Pandey, Satyajeet Dubey",20.0,6.0,2h 21m,2019,5.8,1700,Action,8.03,26.76,Flop,0.3
Phool_Aur_Kaante,Phool Aur Kaante,https://wikipedia.org/wiki/Phool_Aur_Kaante,Kuku Kohli,Dinesh Patel,Iqbal Durrani,"Ajay Devgan, Madhoo, Aruna Irani, Jagdeep, Amrish Puri",3.0,12.0,2h 53m,1991,6.0,1700,Action,82.09,20.52,Blockbuster,4.0
Ghost_(2019_film),Ghost,https://wikipedia.org/wiki/Ghost_(2019_film),Vikram Bhatt,"Vashu Bhagnani, Vikram Bhatt","Vikram Bhatt, Srivinay Salian","Gayathiri Iyer, Sanaya Irani, Shivam Bhaargava",15.0,2.0,2h 10m,2019,3.8,1700,Horror,2.68,20.07,Flop,0.13333333333333333
Woh_Lamhe...,Woh Lamhe ...,https://wikipedia.org/wiki/Woh_Lamhe...,Mohit Suri,"Mahesh Bhatt, Mukesh Bhatt",,"Kangana Ranaut, Shiney Ahuja, Shaad Randhawa, Purab Kohli",20.0,15.0,2h 36m,2006,6.5,1600,Drama,42.82,57.09,Flop,0.75
Fight_Club:_Members_Only,Fight Club: Members Only,https://wikipedia.org/wiki/Fight_Club:_Members_Only,Vikram Chopra,"Sohail Khan, Ravi Walia",Mayur Puri,"Sunil Shetty, Sohail Khan, Zayed Khan, Dino Morea, Ritesh Deshmukh, Aashish Chaudhary, Rahul Dev, Dia Mirza, Amrita Arora",8.25,9.0,2h 20m,2006,3.5,1600,Action,25.69,23.55,Average,1.0909090909090908
Deewaar:_Let's_Bring_Our_Heroes_Home,Deewaar: Let's Bring Our Heroes Home,https://wikipedia.org/wiki/Deewaar:_Let's_Bring_Our_Heroes_Home,Milan Luthria,Gaurang Doshi,Milan Luthria,"Amitabh Bachchan, Sanjay Dutt, Akshaye Khanna, Amrita Rao, Sanjay Narvekar, Aditya Srivastava",21.0,29.0,2h 43m,2004,6.0,1600,Action,93.01,67.35,Semihit,1.380952380952381
Arjun_Patiala,Arjun Patiala,https://wikipedia.org/wiki/Arjun_Patiala,Rohit Jugraj,"Bhushan Kumar, Dinesh Vijan, Krishan Kumar, Sandeep Leyzell","Ritesh Shah, Sandeep Leyzell","Diljit Dosanjh, Kriti Sanon, Varun Sharma",25.0,9.0,1h 47m,2019,4.3,1600,Comedy,12.04,33.46,Flop,0.36
Saudagar_(1991_film),Saudagar,https://wikipedia.org/wiki/Saudagar_(1991_film),Subhash Ghai,Subhash Ghai,"Sachin Bhowmick, Subhash Ghai, Kamlesh Pandey","Dilip Kumar, Raaj Kumar, Manisha Koirala, Vivek Mushran, Amrish Puri, Mukesh Khanna, Gulshan Grover, Anupam Kher, Jackie Shroff",3.0,16.0,2h 11m,1973,7.4,887,Drama,312.41,58.58,Blockbuster,5.333333333333333
All_India_Rank,All India Rank,https://wikipedia.org/wiki/All_India_Rank,Varun Grover,"Sanjay Routray, Sarita Patil, Diksha Jyoti Routray",Varun Grover,"Bodhisattva Sharma, Shashi Bhushan, Samta Sudiksha, Geeta Agarwal, Sheeba Chaddha",3.0,0.4,1h 37m,2023,6.0,1600,Drama,0.42,3.18,Flop,0.13333333333333333
Teen_Patti_(film),Teen Patti,https://wikipedia.org/wiki/Teen_Patti_(film),Leena Yadav,Ambika A. Hinduja,,"Amitabh Bachchan, Ben Kingsley, R. Madhavan, Shraddha Kapoor, Raima Sen, Tinnu Anand, Mahesh Manjrekar",18.0,8.0,2h 22m,2010,4.1,1600,Thriller,18.09,40.7,Flop,0.4444444444444444
Madhumati,Madhumati,https://wikipedia.org/wiki/Madhumati,Bimal Roy,Bimal Roy,,"Vyjayanthimala, Dilip Kumar, Pran, Johnny Walker",0.81,4.0,1h 50m,1958,7.8,1600,Romance,187.17,37.9,Blockbuster,4.938271604938271
Jajantaram_Mamantaram,Jajantaram Mamantaram,https://wikipedia.org/wiki/Jajantaram_Mamantaram,Soumitra Ranade,Arunima Roy,"Soumitra Ranade, Yogesh Vinayak Joshi","Jaaved Jaffrey, Gulshan Grover",8.25,16.0,2h 2m,2003,6.0,1600,Fantasy,54.39,28.05,Hit,1.9393939393939394
Vodka_Diaries,Vodka Diaries,https://wikipedia.org/wiki/Vodka_Diaries,Kushal Srivastava,"Vishal Karkera, Vishal Raj, Kushal Srivastava, Atul Pupneja, Vivek Sudhindra Kulshrestha","Vaibhav Bajpai, Sachin Vinod Modi, Kushal Srivastava","Kay Kay Menon, Raima Sen, Mandira Bedi",5.0,1.3,2h,2018,5.6,1600,Thriller,1.84,7.09,Flop,0.26
